	rab.all	rab.win.op	rab.win.up	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
22150	2.59805753163664	2.72906436259382	2.46310805554718	-0.344746656893371	4.22156029034846	-0.0686165334741332	0.46360000012198	0.339800877126625	0.694208430009798	0.324973941533714	0.671830032361576
22177	3.51656896838182	4.26661387980962	2.99088067321309	-0.807340808459633	5.88635912941419	-0.128316567056235	0.44040000020153	0.129805352369661	0.511275626522336	0.0771210893469927	0.406919195463614
22186	0.191397565816971	0.178838450477356	0.207968821349789	-0.0509286849817494	4.29509318481963	-0.0101158726294398	0.494600000018002	0.533438069326107	0.827060775908494	0.538652597592001	0.804154928262816
22189	1.146895602734	0.804725002218164	1.53870866717526	0.807913583886537	4.51750481109002	0.157110457347492	0.420915817106903	0.109765867003021	0.404394713494529	0.0438247960046015	0.255609167104648
22227	0.643074539813275	0.742782890429766	0.551866105136934	-0.188618372134969	4.58609660975643	-0.0371088193396247	0.480000000066773	0.473301805199033	0.77868219351223	0.458274708025145	0.753757504073767
22241	0.413206028407981	0.523365888309764	0.305882489232896	-0.247330867455451	4.23573234484927	-0.0492519036173285	0.477200000076158	0.429034310921164	0.752904999993132	0.402069596924262	0.708677086641344
22243	1.24449406858072	0.89725862382446	1.64786868313918	0.902679936835353	5.21980206531543	0.156875907046587	0.421600000267921	0.0488332689046531	0.277164647966894	0.0432779547490441	0.23622681451806
22248	0.204596389661234	0.192085691077515	0.213947247380491	0.0450123654758334	4.21271852490612	0.00976546988771507	0.495000000016668	0.512879098384434	0.801612856734356	0.536410416020974	0.797483227023517
22257	0.26889515253826	0.280247642074348	0.257477239771331	-0.0209613624196887	4.30400604501977	-0.00412283978574147	0.497500499908348	0.504540083172584	0.811937167617565	0.546595210591039	0.819506395571859
22262	2.59403897054514	2.86938832279146	2.31599395202639	-0.463769162019774	4.20818857383403	-0.0907117658191681	0.454109178318574	0.219889948325365	0.593016027290158	0.150890892540971	0.505116447389963
22283	0.369874347367923	0.375210422448494	0.36376572270362	-0.00938939351601409	4.29741529736739	-0.0022297759605042	0.498800000004	0.579136902253207	0.843306753448902	0.544914155545918	0.806578061221589
22288	0.123019853306717	0.0135764088796835	0.236305929437187	0.217894215661903	4.31325412407734	0.0426281374585643	0.476200000079513	0.464463981593937	0.765875670180456	0.433381293162024	0.716439787666057
22289	0.140958444865927	0.120554507027438	0.168193959832895	0.0890635246254492	4.56944255890179	0.0174412316824856	0.491301739681061	0.512490947768673	0.817130045977006	0.507770668127287	0.790361082202289
22312	0.23145125968903	0.269661036312611	0.188109069124715	-0.0566654515089464	4.1668002082037	-0.0119400209833246	0.492101579710387	0.499726854933019	0.801761848324101	0.528084809622725	0.80098038851889
22344	0.315338759418602	0.361384254440327	0.276763424929622	-0.161754980116505	4.23636025633195	-0.0345921478296773	0.480600000064764	0.470608861462814	0.786952988858611	0.477811319412222	0.774150926458336
22356	0.211220786139766	0.235357664259355	0.185085502549722	-0.039336851851866	4.24598494637777	-0.00689204916261887	0.49670065987902	0.51400740782941	0.806349426341707	0.500698621151485	0.785718231085178
22379	4.46935682354444	4.75351824214651	4.17169102133379	-0.557904674223474	3.80746519128153	-0.124300691723342	0.438400000208498	0.0912998150421533	0.456762248199032	0.0404603153547968	0.307217468737438
22394	0.53050335150739	0.585549123424506	0.477923076393952	-0.0981334850978044	4.18505331906939	-0.0204403626178645	0.489702059622409	0.481137831594838	0.793132199447941	0.483260174844966	0.772642175271071
22420	0.219268972795114	0.188784655991322	0.245664487525517	0.00592633519191832	4.17127825981697	0.00174905492142327	0.498700259952341	0.454804845870384	0.76941293565903	0.440293054562614	0.738379349208135
22425	0.183973087471187	0.178245784536545	0.185555901721409	-0.0279864520410982	4.1596195548376	-0.00760332139139651	0.496000000013334	0.545085034464849	0.825440829443449	0.534149937240535	0.80085380394206
22436	0.22209197315763	0.165269435346498	0.286371206799976	0.133025805008161	4.20656499223747	0.0242141018806709	0.486902619519775	0.468789503277376	0.782604042602211	0.455631675004384	0.746920830287094
22441	0.247107019578772	0.236016401936642	0.259171723180929	0.0352742388184302	4.17153324883005	0.00594839739509167	0.497300539901016	0.514177401679051	0.816624013899032	0.494893847964408	0.781395127914086
22448	0.957009761160498	0.879440271057576	1.02604064368062	0.162385642354917	4.36469664018088	0.0308264922811092	0.483503299395159	0.511883725713325	0.81655420406912	0.512095216454647	0.797442043767522
22464	1.51734535459699	1.75583649551698	1.28365344926654	-0.494520723991676	4.66954856177008	-0.0919434592805835	0.455200000150542	0.236354978758957	0.598801698813556	0.177260651806905	0.517750333334194
22506	1.51547345122752	1.62552357967066	1.40626835184292	-0.18839469812517	4.10522942061943	-0.0400567804975635	0.479104179233914	0.442887346678419	0.765493198976777	0.46333485253736	0.759287117161832
22517	0.746318450565755	0.822881075528324	0.66407115753094	-0.206529499372587	4.20146484476721	-0.0430659877443314	0.478504299211928	0.500977257556125	0.800142145887705	0.482641592458934	0.770017234727002
22519	1.71634250163853	1.77439292335866	1.67037878945396	-0.105153366779829	4.14625789849391	-0.0225596314145384	0.487502499541768	0.55388664059829	0.839051452380497	0.589135514019643	0.84261565060365
22527	0.719123601925768	0.538972651077725	0.912919488676653	0.353240449079144	4.05401050378445	0.0728642694021178	0.463507298662537	0.330397870719487	0.657730240512359	0.273699642679997	0.581696834568043
22547	0.63717397683912	0.823089517748912	0.470108747625296	-0.422190784184343	4.16021370801984	-0.0907740454475841	0.453400000156695	0.304901420955901	0.652898765182438	0.244691318941441	0.553982744565631
22554	0.341276190921231	0.138528641475988	0.558060151389256	0.439822757394294	4.20622966518025	0.0858788999395985	0.451600000162859	0.291654487330881	0.607414916085778	0.242810919918644	0.512495009528161
22589	0.187421917848801	0.129241174638191	0.245265232198931	0.192846128603316	4.22162247258009	0.0386146327304671	0.477104579160631	0.453725942641333	0.752503555734413	0.431736418859651	0.719948888650582
22602	0.408122407663003	0.422784552062861	0.389899009255555	-0.0286066177200128	4.69024566488841	-0.00552204268990765	0.497100579893684	0.585627570734221	0.851803315706558	0.588543378763553	0.843183250913681
22670	0.278011676578992	0.177335555757796	0.393473166912916	0.234530755641171	4.24863924097581	0.0459123598415699	0.474600000084885	0.438513835991507	0.734887167885963	0.40566338163344	0.690587799725999
22676	0.506174355510563	0.574041989235126	0.4363496180305	-0.0715988584276239	4.06641868195898	-0.0156726033122341	0.491901619703056	0.553938696686605	0.834589737516816	0.537853610980998	0.804866326919147
22689	0.514483799997123	0.597533340938671	0.43862635942707	-0.158549640940557	4.15265591939113	-0.0314350763039797	0.483000000056732	0.489496151432229	0.787014303007798	0.446332308393488	0.73609891756176
22710	1.23604640614358	0.756676036680287	1.78392696191854	1.11581651065977	4.37906761983362	0.218994827709111	0.386200000400057	0.0135735408757323	0.115823566365873	0.00304832810152483	0.0498492357105001
22716	0.290784946903962	0.330269847009619	0.248183881870233	-0.0641105196344149	4.0337450939035	-0.015255345469525	0.491501699688392	0.494512485998205	0.781153189208794	0.526592896917728	0.796782858201429
22717	0.4172291040827	0.552037950392854	0.281679373200774	-0.266405722806012	4.0528591123606	-0.058071824140425	0.469706058889553	0.448613348123481	0.755069559386883	0.401249331538611	0.700166757106023
22746	0.540216837058691	0.697019951163079	0.355157424074275	-0.356293190208603	4.17799836261525	-0.0735787136552287	0.459108178501497	0.367200767940838	0.685697989794612	0.307365836284072	0.607476111045859
22750	0.141628462347033	0.0991602219947483	0.184092962497847	0.0805502668808655	4.26514035719007	0.0154513584502945	0.490501899651735	0.471651827265446	0.770155993169605	0.464757163314434	0.757073201057773
22752	3.69090230347451	4.24386687037007	3.21022072958108	-0.824052741094327	5.38149057321652	-0.138653641895512	0.432313537522283	0.0601856419367408	0.367236138739389	0.0299286112965175	0.262743921817711
22766	0.352278541620046	0.421463777304768	0.282009108693398	-0.119457237480654	4.18413501061778	-0.0244573535849268	0.48560000004804	0.514938798671122	0.799856665526024	0.473350121250718	0.761887673378275
22776	0.430784180542051	0.430172500244474	0.432817719796936	-0.00935315337984388	4.25231161616452	-0.0010256326393148	0.499400000002	0.53860471092962	0.824505962646794	0.516028868341738	0.794913760264734
22784	0.209374888116489	0.214602154901152	0.205193627370707	-0.0047611650993602	4.16750070645555	-0.000915887753737888	0.499700059989002	0.514663996122435	0.819301119074516	0.523183188266442	0.806649048102897
22791	0.762552439220522	0.744551522541377	0.776541325202109	-0.0246543941916793	4.40946298999083	-0.00437176333106999	0.497900419923013	0.522081272129654	0.826465900804695	0.531215255225563	0.813502746828436
22800	0.289563840321974	0.337714904860571	0.250220172425426	-0.145199821807978	4.11316794112106	-0.0291926581905167	0.481903619336521	0.494878481884515	0.787291152860508	0.462393771034469	0.751300651549331
22821	1.87914860815282	2.04956397403847	1.7068820847664	-0.326867312322044	3.89230162185427	-0.0741614728215789	0.462507498625931	0.354033802309457	0.695087850325822	0.277781089562464	0.608966190409093
22827	0.35618875791674	0.425634418134697	0.282910210347532	-0.0521181348995352	4.34836032952533	-0.0110475850039186	0.494301139791037	0.492481826660636	0.803981444729135	0.487062879893106	0.781340385654661
22858	1.00033016483008	0.560733494033448	1.51054709210802	1.07963949490699	4.47168743175958	0.209616939418977	0.393721256119728	0.014338235361994	0.134997991081854	0.0045410406795298	0.0657183790430865
22875	0.383746604454116	0.423307119334134	0.342870948701827	-0.0281053497863519	4.13173484530892	-0.00508621817823685	0.497100579893684	0.482935819071685	0.79848134219498	0.501782724400827	0.782472918511866
22887	0.44029724885848	0.240718414645779	0.664085709776816	0.462461834121775	4.24708857346146	0.0919635209614555	0.450509898186928	0.242684986553859	0.562140920180553	0.223613927377923	0.506621315602274
22888	0.560674935362441	0.34982973512713	0.784282356920487	0.412586635492413	4.59783374047488	0.078014222977955	0.459400000136232	0.236824407055646	0.566164295067546	0.207594365598104	0.499442426665366
22890	0.50638976414953	0.469698092373671	0.545799580413658	0.113233706719211	4.15065209368582	0.0233920746889119	0.487800000040691	0.487145670272955	0.792866128068558	0.511566343879507	0.786083267085613
22896	0.475908434015009	0.564068497673507	0.379074874049735	-0.244703790335243	4.23486247920463	-0.0517718810254096	0.474305139058047	0.480515011501444	0.78769211744576	0.446750200519655	0.742065036213403
22908	0.315842260599676	0.294599890761588	0.334174879076003	0.00471690582966566	4.08818803334177	0.00112661016834489	0.49950009998167	0.558867920310919	0.837562540446042	0.57775408205725	0.831572642627855
22929	0.566868503386372	0.673649496960801	0.460701237509707	-0.18564114021761	4.78649151405706	-0.0318263506420483	0.48270345936584	0.503195705928937	0.798577322190293	0.480561586718791	0.756299852847232
22938	0.506546613054894	0.464769369014024	0.534230112592144	0.0512150100159952	4.37639114970819	0.0102624939565453	0.495500899835028	0.535251073149239	0.821677673349758	0.538472826452979	0.810383284676771
22945	0.186965809282038	0.184649579939927	0.190150674859858	-0.00542390381985935	4.20121786691925	-0.00124936961475839	0.499400000002	0.484786491942904	0.792471322775136	0.492046764226069	0.774845168621701
22947	0.686449141616287	0.727225992426646	0.644198224710583	-0.05608509417051	4.35388588289364	-0.0108471105223427	0.494301139791037	0.480419016486572	0.791964615672534	0.497079912675676	0.780752519787808
22954	0.958123584084456	1.0906913429708	0.828609746054281	-0.245626270224378	4.30084593479303	-0.0490902541161289	0.475000000083542	0.405837099377089	0.730289823143139	0.413867758368697	0.709720963594275
22955	1.05775813933724	0.817637946108454	1.31000399593539	0.477331285967789	4.76097162952646	0.0895846340069755	0.454200000153958	0.244026897344287	0.586802722284532	0.193604133050508	0.504208221803088
22956	0.165602804919359	0.204114972816093	0.126409440007145	-0.0343331645037832	4.26757133118303	-0.00738220989485633	0.495800000014001	0.454445038408114	0.780450222854244	0.477317158076793	0.772933345984926
22963	0.193335920059638	0.118777329636228	0.263771392309924	0.242562991111222	4.26821815766286	0.0480905497743638	0.476600000078171	0.447440919420219	0.75976940723819	0.411272673012588	0.712360493076672
22987	0.300569371326541	0.287631837138798	0.310584144802779	0.0687213396004163	4.28788280565955	0.0136382342016143	0.492400000025339	0.512378693604961	0.812829329876401	0.514043121929187	0.792426669530748
22999	1.20546668245417	1.44997862367396	0.970899383403648	-0.549873736571599	4.19988872079849	-0.116376965933878	0.44040000020153	0.225427097428863	0.566617571796807	0.139775866653702	0.426275220136434
23012	1.32187309501934	1.47491537628616	1.1578586245394	-0.40547586365545	4.14306132377345	-0.08123155392877	0.455308938362467	0.349439759049286	0.679650793020094	0.316860013612239	0.639202453515666
23029	1.13648338429168	1.16820631585491	1.10853531979983	-0.0441989012690724	4.1138063955594	-0.010598150046977	0.494901019813033	0.515404437798561	0.818176966277339	0.519766159309165	0.794053191300379
23032	0.337799283900496	0.221226011559536	0.436449631188627	0.325169147049583	4.15675701642135	0.06346171021331	0.466706658779694	0.411248297971673	0.735704475482765	0.400222657742398	0.70640340780529
23033	0.203173630127005	0.207399083831529	0.199023508470715	-0.00321122852046685	4.12677681290804	-0.000633634653020169	0.499800000000667	0.512555079155082	0.813666283346967	0.512402873159996	0.800252185561347
23038	0.42341581744668	0.369078590068617	0.473890101774382	0.153955471686863	4.48109431111734	0.0286064396712225	0.48490301944647	0.48993485916718	0.772300716835827	0.499680529047709	0.773020354688135
23046	0.716486062940327	0.892854485554769	0.54457722047656	-0.365142702108075	4.24628972985447	-0.0724529741075325	0.461707658596649	0.34135309814913	0.678278074870981	0.292237529218334	0.616386771343598
23068	0.314579848724323	0.23935724138283	0.388122604169233	0.131061893696635	4.17538788003452	0.0282147831751712	0.48530293946113	0.463820236199132	0.772373180160335	0.473430162664567	0.75442172633716
23080	0.471726214592561	0.547723011605508	0.39817217079018	-0.250514506911586	4.15194513720634	-0.0501809957434929	0.472400000092281	0.446681547593293	0.763700701574566	0.446110856609167	0.732287156884147
23087	0.0841634437146981	0.0646398112140956	0.10779975443799	0.0734927265006702	4.24810067992649	0.0129973038792967	0.492600000024672	0.507907516269733	0.801994926983297	0.52971238815761	0.792469019154524
23102	0.487197520232033	0.535921382389033	0.441440722216119	-0.0405416554086395	4.25300690027237	-0.00796678143216841	0.494901019813033	0.521646448083832	0.811728994065832	0.508382045492779	0.782553082499129
23108	0.0851168492572985	0.116222326259909	0.0519049449995652	-0.0375671773492137	4.28382795713466	-0.00947557093846407	0.495400000015334	0.518666375609359	0.811427324286907	0.512035401030433	0.792355316437649
23115	0.279106052825427	0.403889894899589	0.156210019252689	-0.271249025917645	4.20656718165543	-0.0562449282171418	0.471400000095647	0.437086524505045	0.743218245002015	0.396520480753026	0.683702909058628
23129	0.725542243620696	0.789545148667307	0.664048901751683	-0.121362822910844	4.64596487228452	-0.0226313191207042	0.489502099615079	0.504498963061937	0.805898165681288	0.505070687170909	0.784055623108772
23138	0.137535618803492	0.145350888441611	0.128555820677919	-0.0253719173829783	4.2362204920776	-0.00480006776817136	0.497100579893684	0.487553862145192	0.800711264321983	0.500550445466815	0.782964457739939
23175	0.243899948592668	0.336624745338011	0.162278006732739	-0.10357003974643	4.19727031045835	-0.023128512148825	0.487400000042027	0.450679999014478	0.763964273668736	0.430575812113883	0.731151429063988
23180	0.197321616909667	0.122862666199677	0.272001368470248	0.219329846021469	4.21444900907394	0.0409844640303222	0.4768000000775	0.447359698732136	0.755194775488241	0.419448018379419	0.707517024309896
23183	2.70473743851155	3.03029821053779	2.40321111820286	-0.537009364339031	4.15745850297459	-0.111060945894345	0.444311137960332	0.21516907485562	0.58003724378193	0.114621926421614	0.437497330698055
23185	0.238728522223363	0.240369358255451	0.235881552231183	0.0931471242588522	4.19342327253137	0.0196853299005722	0.488400000038687	0.490471714816704	0.790374495045208	0.481446857100771	0.77201719860925
23189	0.261443679511598	0.238277441221697	0.285659963617227	0.0537658911976262	4.1832752241704	0.010748896175563	0.494101179783705	0.532117490303419	0.812571089914907	0.530015406766835	0.789054718979081
23190	0.293092173403699	0.341861605957357	0.247539740615739	-0.0213266426874865	4.27124283039832	-0.00498943838978684	0.497800000007334	0.559193996577565	0.832614567647191	0.554516369961318	0.816116671234744
23191	0.266950846719143	0.3149226261598	0.215987101385368	-0.0507443042140769	4.13773357996615	-0.0115916755030507	0.495500899835028	0.471609636796171	0.780183105644051	0.467157911571019	0.750433427552605
23194	0.521297213668722	0.603451563204866	0.443605990374493	-0.0851907842602833	4.31868903386443	-0.0160396608680314	0.489800000034014	0.503248178178707	0.79978572403354	0.488318744198529	0.776915506945661
23208	0.284141994169723	0.304823834735491	0.263345562379533	-0.0943960044421033	4.21948739327008	-0.0190374468643567	0.490701859659066	0.486560259458714	0.793627016353659	0.490934365918657	0.764455666693869
23216	0.471660127704959	0.231040421706414	0.729371169777376	0.592894217833501	4.50299563650355	0.117629461826072	0.436912617690112	0.17358540990885	0.480562539282719	0.134366994907831	0.411011551749782
23240	0.547226853712617	0.350627801067628	0.763757222141415	0.420481188340231	4.22768190892067	0.092951700790041	0.451800000162173	0.29926418231762	0.638518564016326	0.222162716564938	0.535275820642471
23252	0.22309050989384	0.315899679740014	0.121944281686612	-0.173046083656521	4.14264406037993	-0.0363984936351882	0.480103979270558	0.460199657444009	0.760648408613919	0.434797861837881	0.720230033179717
23257	0.196912921387158	0.178822665484298	0.212858418202672	0.0152234350791876	4.17230368906552	0.00328480364009291	0.498600000004667	0.489359908533554	0.79593773289349	0.492161667440577	0.782373318045835
23265	1.4134502309141	1.5972138316537	1.24470658845752	-0.372179704954508	4.299667109153	-0.0767280127640616	0.459600000135552	0.360741913562223	0.697665966843253	0.244002095610904	0.578095451110134
23288	3.81016462819189	4.09442420085911	3.53158608451933	-0.410538461674308	4.43280329237407	-0.0822933584277615	0.457600000142356	0.328644376089478	0.704096631723611	0.205883518668428	0.600219005119221
23289	0.840186150306143	0.477888245251234	1.26131216422804	0.86672684487734	4.86221637212666	0.156258006144765	0.423115377186999	0.0602327674279074	0.281248603789541	0.0360515655017683	0.210618643377072
23290	0.444084400078443	0.561470532851873	0.331418552595476	-0.276400552657681	4.09927231982011	-0.056408770398955	0.469306138874905	0.415079379091006	0.731268663881264	0.397841327135718	0.693021278597773
23292	0.182313048253086	0.106298240737416	0.260674588079536	0.184908781133965	4.35877928235111	0.0359211556483142	0.48230353935118	0.44110601778978	0.754937006538431	0.449716050560192	0.744464077222359
23293	0.320641784903818	0.328866508972535	0.311026535254848	0.0132118327534885	4.29887173632325	0.00231219858429123	0.498600000004667	0.536057006891477	0.818755689986912	0.497637154080326	0.787938396645315
23294	0.27145017732228	0.107952489030835	0.44951436398734	0.409791771560972	4.23006263197724	0.0835904249081233	0.456200000147129	0.352318307074806	0.67733489945149	0.316283686190021	0.609758640138092
23296	0.426025121861419	0.395358590969733	0.460631648921161	0.0920750277040119	4.09786194810499	0.0189178447491386	0.490600000031345	0.544731570502902	0.826787261122568	0.533115364715036	0.805233594297301
23316	0.290869460954067	0.108799067397836	0.475359589472673	0.430973571847817	4.19725946177962	0.0866505958312028	0.452109578245431	0.313921180722343	0.649077002497536	0.261521945904806	0.565870595018769
23327	0.322092176888088	0.323323543923145	0.319983050227931	0.023833010960562	4.13334258169717	0.0033968118614685	0.498100379930345	0.519293423391043	0.801365843097877	0.525209879804081	0.796087174021259
23337	0.476967980528701	0.516944336528646	0.430407095501367	-0.0523511438746311	4.11668127547593	-0.0117690733935893	0.495000000016668	0.520467934622849	0.806725444746118	0.520298604359637	0.792339856482446
23349	0.0861423409478403	0.037704383465754	0.139674519556967	0.0965583014137188	4.25516356768937	0.0206644425617513	0.490000000033347	0.508182734718355	0.796465262804882	0.487510653433805	0.771727416330664
23350	0.229862398564469	0.250884364580466	0.208960793827607	-0.0701330571497154	4.06464141520028	-0.0158924099181711	0.490701859659066	0.524089963800867	0.805586894998116	0.511353421798277	0.779804684496768
23354	0.327054637413395	0.305237098981887	0.350542386471424	0.073690956551582	4.15036330863844	0.0145824662772427	0.492701459732382	0.508694249777611	0.812668250060894	0.525546773453017	0.797643591128637
23372	0.34224480316627	0.43962959597561	0.245307708114913	-0.161411377577946	4.27907054923321	-0.0341834748140709	0.483200000056063	0.475299841609608	0.780834163136271	0.493376447733057	0.763063695709008
23375	0.554924846057721	0.563879453584506	0.54410958706679	-0.0235580362181285	4.17285451914462	-0.00390666752005982	0.49700000001	0.543709744148342	0.82983700863282	0.541529536911035	0.816196127631146
23377	0.46020428353671	0.417869568254118	0.508380563253246	0.0462557258766623	4.26207279273435	0.00734075396829488	0.49570085984236	0.49784095473217	0.807200014230283	0.55860003340259	0.82102397772063
23399	0.210319319222756	0.218956951995805	0.202301631367645	-0.0489668768148439	4.10659856039211	-0.00985771333988068	0.495900819849692	0.523250317447603	0.805051916430439	0.547581457066647	0.800825573210309
23407	0.453827767002838	0.216655044624273	0.712944615601228	0.517958591816558	4.26377931425836	0.106888320455502	0.444000000189038	0.182826842788357	0.48385875954728	0.138381101104961	0.397701841343262
23409	0.302035517551633	0.265706714026751	0.338214245945551	0.0526009040035404	4.31885771159982	0.00933926097702936	0.494501099798368	0.480717397013819	0.786943561200648	0.483667262406352	0.772779626592233
23425	0.324180012994094	0.167483780395566	0.502132492470245	0.413786348353548	4.22678598863153	0.0857359798760705	0.459108178501497	0.293180993997976	0.621835131828048	0.250971535358786	0.544931891729568
23432	0.851745129338561	0.939950619973697	0.752291482552878	-0.196781420696404	4.30728558653181	-0.0397326822821173	0.477800000074146	0.448383290030324	0.768474597131396	0.455260626607754	0.746260798552326
23439	2.53272679335889	2.24195364204825	2.84224581432804	0.60224973109923	4.5570000275886	0.117657072921797	0.441711657865359	0.16340212687717	0.527387989385619	0.109048511069143	0.434060178511405
23441	1.683688717076	1.76669130997396	1.59557296752163	-0.105858158722008	4.458266894882	-0.0213901081835242	0.489502099615079	0.509228636136053	0.814659856060656	0.522294912310734	0.808542552278538
23463	1.34414922520913	1.44682646734102	1.24292457803874	-0.204120544521388	4.64813802792627	-0.0359401155870894	0.480800000064094	0.471896038981008	0.771708310592939	0.458757003257266	0.748586356535694
23479	0.121244254716648	0.0478518183300567	0.196759986108965	0.173101897594496	4.33515973514641	0.0332521155785473	0.480200000066103	0.481565259394143	0.784769190139562	0.468808546100957	0.746773824695363
23485	0.667873078234029	0.682163263636562	0.647863377963646	-0.0605644135508374	4.28468185924357	-0.0129913096759724	0.494501099798368	0.536733690754994	0.839229886236518	0.529446322067919	0.816363188531829
23500	0.712015200776157	0.445097151659509	0.993102033610169	0.535912189764661	4.37263873829141	0.103130735278169	0.443600000190423	0.183627751636635	0.516049333967561	0.120087447181928	0.397281860695848
23510	0.826191329645828	0.894243184448668	0.762117142555223	-0.105079347386756	4.22765757073327	-0.0241557315868197	0.487400000042027	0.522446550598352	0.813275017985799	0.515274867367576	0.796589962859538
23511	1.44848365269254	1.76858331367583	1.11874348825891	-0.60295832146504	4.05608270393704	-0.122870766239775	0.437312537704712	0.0902768636063316	0.37050442704823	0.0509059185511854	0.275626286536557
23513	0.730560292618674	0.758877146984794	0.701960182565895	0.0226895115121302	4.02670719040253	0.00517014470442431	0.497400000008667	0.555726671645113	0.832927987506605	0.528168421420325	0.815181152263225
23520	0.270742214616196	0.281986607937199	0.260008929792713	0.0350353429875883	4.1586294541657	0.00814302717903112	0.495900819849692	0.545467182399689	0.837673174983989	0.556710578191014	0.819205076384968
23526	0.257533146230197	0.211649228323686	0.302641694034185	0.052203215927948	4.12934974753804	0.0107801707407521	0.493701259769042	0.484554061625067	0.792680834516653	0.487457928118727	0.773604998967216
23528	3.13437970948437	3.53545741163442	2.72693505712651	-0.709917133372163	4.87526427471225	-0.126823257675646	0.439200000205709	0.0989156246526885	0.450732778519608	0.0674557166636602	0.368234641060889
23541	0.330682728776808	0.31863231872594	0.342531029286598	-0.0378322953841712	4.29076306609141	-0.00726992323939179	0.495400000015334	0.507237691848747	0.807936490053309	0.522395092796054	0.803579557483745
23547	0.583867705793141	0.669566803987404	0.492792273503373	-0.169508201137067	4.4565813063952	-0.0330079400075677	0.481903619336521	0.43789041367418	0.759959407486382	0.460761044893109	0.753899663217873
23551	0.731934926521156	0.855340313136419	0.605783398790796	-0.231761186361883	4.44186011096646	-0.0469927303570696	0.476000000080185	0.450224275728651	0.763688302072463	0.39977580740573	0.698449500337341
23563	0.733022928140265	0.373148480281356	1.11580034562921	0.772159155093671	4.25933253488776	0.159628415753257	0.420600000271514	0.073212235949712	0.303354569272144	0.038407723958138	0.202420678491779
23564	1.34935500446857	1.41790738199762	1.27891830299229	-0.261868057246076	4.67642721969298	-0.046763912616556	0.474305139058047	0.543163872860633	0.830467410382847	0.510060512210977	0.8002714629304
23566	0.640606656074683	0.733696765343403	0.552090392888621	-0.125951651167577	4.24220449865865	-0.0270872775186948	0.484103179417149	0.521921783847738	0.805745838820433	0.518651387313269	0.786021391707175
23567	0.258137125443334	0.305370191846825	0.216359820685006	-0.00714881907355736	4.26034063222572	-0.00128793101333092	0.499000000003333	0.520865729567155	0.810270676858159	0.501074419793709	0.780349923361168
23570	0.166135933780931	0.149305505289123	0.183170944586027	0.0455735062581422	4.24819402271156	0.00918961155669904	0.495500899835028	0.501823123849703	0.817706302358837	0.506650824250476	0.791676570977824
23576	0.360143194718138	0.214820434074157	0.511392869888404	0.380017595232063	4.16571966669705	0.0771592781207418	0.458708258486859	0.394867670311577	0.693943468638406	0.315693927910074	0.61610434619703
23577	0.963228087407211	0.779952591565341	1.14381689632471	0.374742485067574	4.1655699221618	0.0780128130977652	0.46360000012198	0.288417257629735	0.634777085222103	0.237977935116311	0.569470869521659
23579	0.68518990974368	0.728020113283114	0.647041697361305	-0.063102678745742	4.39226979629103	-0.0125647985751471	0.493301339754378	0.518165877094025	0.810402045112151	0.542053576752851	0.793204104351329
23584	0.18739569789783	0.131616789647558	0.245153783050627	0.105211925385285	4.2203443167116	0.020707642511485	0.489600000034682	0.526732228411377	0.814836014945958	0.516643669263078	0.790847594128866
23591	0.49057578161423	0.472083942183468	0.510036059822573	0.0620910876947045	4.2202812948538	0.0114961901370148	0.494101179783705	0.543042483285925	0.822939722581291	0.544033473417846	0.800430192549637
23592	0.370875185576742	0.356732103001634	0.385950092930357	0.151599248633323	4.32412791227779	0.0287999788237451	0.484200000052719	0.481154628337139	0.792152282259574	0.470962900785988	0.767473672544968
23593	0.229082811224766	0.0816211532049627	0.376386758289952	0.3274920011019	4.18107042758799	0.0637943523950385	0.46490701871379	0.365310042124866	0.673573984281041	0.347749111048434	0.629276685146705
23611	0.226484884087178	0.242559103972761	0.210654477048451	-0.0402274739593826	4.3237669126075	-0.00719148758012643	0.49670065987902	0.47377968380395	0.788483125153858	0.464881554575237	0.768768290586068
23614	0.473694644565802	0.605942604478945	0.331880897223276	-0.308262621954341	4.21166675102199	-0.0627621563097711	0.466800000111157	0.419084614186789	0.722870958491178	0.382441346778168	0.68064743266025
23621	0.455188070935892	0.509906077776508	0.391926903132102	-0.106019700793599	4.21439887442819	-0.0260019873489113	0.486902619519775	0.472817713909845	0.78985842269115	0.483953101762041	0.777135454405588
23626	0.528945458398666	0.320141216288994	0.735412071677269	0.504007269192027	4.2671033545942	0.100106666006491	0.444400000187654	0.236557800953232	0.557906985078217	0.182896613090335	0.470254509932819
23640	0.563112986818989	0.619445288424432	0.506008671051452	-0.131330758476402	4.26024538496044	-0.0259017910858955	0.484303139424479	0.492709494101441	0.80727477624696	0.47370327463785	0.771609745289838
23651	0.218657762881432	0.26044145799727	0.180984898927513	-0.0819653633745583	4.15103845839749	-0.0155094478436341	0.49100000003001	0.519457615643109	0.808286777673326	0.504799503896644	0.784142676772444
23666	0.22029620751427	0.256530781439191	0.18666344962365	-0.112593436185636	4.20599805750213	-0.0226726946601946	0.488302339571091	0.550297892736801	0.83040180979055	0.56846528729456	0.824211223297831
23668	0.402893128934501	0.434589014179296	0.368160157509728	-0.0151759510370653	4.18653782907611	-0.00281219628831693	0.498900219959673	0.506471449641675	0.801086063739705	0.501939471709614	0.792423256842918
